application_date,segment,case_count,day,year,month,Holiday,Type
2018-10-21,1,137.0,21,2018,10,,
2018-10-22,1,237.0,22,2018,10,,
2018-10-23,1,230.0,23,2018,10,,
2018-10-24,1,241.0,24,2018,10,Maharishi Valmiki Jayanti,Restricted Holiday
2018-10-25,1,183.0,25,2018,10,,
2018-10-26,1,178.0,26,2018,10,,
2018-10-27,1,190.0,27,2018,10,Karaka Chaturthi (Karva Chauth),Restricted Holiday
2018-10-28,1,167.0,28,2018,10,,
2018-10-29,1,197.0,29,2018,10,,
2018-10-30,1,156.0,30,2018,10,,
2018-10-31,1,621.0,31,2018,10,Halloween,Observance
2018-11-01,1,2.0,1,2018,11,,
2018-11-02,1,0.0,2,2018,11,,
2018-11-03,1,227.0,3,2018,11,,
2018-11-04,1,317.0,4,2018,11,,
2018-11-05,1,383.0,5,2018,11,,
2018-11-06,1,288.0,6,2018,11,Naraka Chaturdasi,Restricted Holiday
2018-11-07,1,170.0,7,2018,11,Diwali/Deepavali,Gazetted Holiday
2018-11-08,1,214.0,8,2018,11,Govardhan Puja,Restricted Holiday
2018-11-09,1,96.0,9,2018,11,Bhai Duj,Restricted Holiday
2018-11-10,1,216.0,10,2018,11,,
2018-11-11,1,143.0,11,2018,11,,
2018-11-12,1,194.0,12,2018,11,,
2018-11-13,1,185.0,13,2018,11,Chhat Puja (Pratihar Sashthi/Surya Sashthi),Restricted Holiday
2018-11-14,1,150.0,14,2018,11,,
2018-11-15,1,121.0,15,2018,11,,
2018-11-16,1,155.0,16,2018,11,,
2018-11-17,1,135.0,17,2018,11,,
2018-11-18,1,108.0,18,2018,11,,
2018-11-19,1,174.0,19,2018,11,,
2018-11-20,1,148.0,20,2018,11,,
2018-11-21,1,155.0,21,2018,11,Milad un-Nabi/Id-e-Milad,Gazetted Holiday
2018-11-22,1,122.0,22,2018,11,,
2018-11-23,1,136.0,23,2018,11,Guru Nanak Jayanti,Gazetted Holiday
2018-11-24,1,119.0,24,2018,11,Guru Tegh Bahadur's Martyrdom Day,Restricted Holiday
2018-11-25,1,112.0,25,2018,11,,
2018-11-26,1,143.0,26,2018,11,,
2018-11-27,1,140.0,27,2018,11,,
2018-11-28,1,149.0,28,2018,11,,
2018-11-29,1,113.0,29,2018,11,,
2018-11-30,1,247.0,30,2018,11,,
2018-12-01,1,48.0,1,2018,12,,
2018-12-02,1,61.0,2,2018,12,,
2018-12-03,1,155.0,3,2018,12,First Day of Hanukkah,Observance
2018-12-04,1,131.0,4,2018,12,,
2018-12-05,1,161.0,5,2018,12,,
2018-12-06,1,115.0,6,2018,12,,
2018-12-07,1,130.0,7,2018,12,,
2018-12-08,1,114.0,8,2018,12,,
2018-12-09,1,127.0,9,2018,12,,
2018-12-10,1,186.0,10,2018,12,Last day of Hanukkah,Observance
2018-12-11,1,151.0,11,2018,12,,
2018-12-12,1,148.0,12,2018,12,,
2018-12-13,1,124.0,13,2018,12,,
2018-12-14,1,176.0,14,2018,12,,
2018-12-15,1,100.0,15,2018,12,,
2018-12-16,1,98.0,16,2018,12,,
2018-12-17,1,148.0,17,2018,12,,
2018-12-18,1,103.0,18,2018,12,,
2018-12-19,1,113.0,19,2018,12,,
2018-12-20,1,104.0,20,2018,12,,
2018-12-21,1,134.0,21,2018,12,,
2018-12-22,1,109.0,22,2018,12,December Solstice,Season
2018-12-23,1,84.0,23,2018,12,,
2018-12-24,1,157.0,24,2018,12,Christmas Eve,Restricted Holiday
2018-12-25,1,122.0,25,2018,12,Christmas,Gazetted Holiday
2018-12-26,1,134.0,26,2018,12,,
2018-12-27,1,111.0,27,2018,12,,
2018-12-28,1,149.0,28,2018,12,,
2018-12-29,1,123.0,29,2018,12,,
2018-12-30,1,116.0,30,2018,12,,
2018-12-31,1,257.0,31,2018,12,New Year's Eve,Observance
2018-12-31,1,257.0,31,2018,12,New Year's Eve,Observance
2019-01-01,1,0.0,1,2019,1,New Year's Day,Restricted Holiday
2019-01-02,1,153.0,2,2019,1,,
2019-01-03,1,110.0,3,2019,1,,
2019-01-04,1,129.0,4,2019,1,,
2019-01-05,1,115.0,5,2019,1,,
2019-01-06,1,89.0,6,2019,1,,
2019-01-07,1,151.0,7,2019,1,,
2019-01-08,1,146.0,8,2019,1,,
2019-01-09,1,147.0,9,2019,1,,
2019-01-10,1,115.0,10,2019,1,,
2019-01-11,1,152.0,11,2019,1,,
2019-01-12,1,137.0,12,2019,1,,
2019-01-13,1,123.0,13,2019,1,Guru Govind Singh Jayanti,Restricted Holiday
2019-01-13,1,123.0,13,2019,1,Lohri,Restricted Holiday
2019-01-14,1,155.0,14,2019,1,Makar Sankranti,Restricted Holiday
2019-01-15,1,164.0,15,2019,1,Pongal,Restricted Holiday
2019-01-16,1,173.0,16,2019,1,,
2019-01-17,1,145.0,17,2019,1,,
2019-01-18,1,169.0,18,2019,1,,
2019-01-19,1,142.0,19,2019,1,,
2019-01-20,1,130.0,20,2019,1,,
2019-01-21,1,173.0,21,2019,1,,
2019-01-22,1,141.0,22,2019,1,,
2019-01-23,1,186.0,23,2019,1,,
2019-01-24,1,121.0,24,2019,1,,
2019-01-25,1,145.0,25,2019,1,,
2019-01-26,1,81.0,26,2019,1,Republic Day,Gazetted Holiday
2019-01-27,1,108.0,27,2019,1,,
2019-01-28,1,174.0,28,2019,1,,
2019-01-29,1,146.0,29,2019,1,,
2019-01-30,1,145.0,30,2019,1,,
2019-01-31,1,255.0,31,2019,1,,
2019-02-01,1,1.0,1,2019,2,,
2019-02-02,1,126.0,2,2019,2,,
2019-02-03,1,134.0,3,2019,2,,
2019-02-04,1,190.0,4,2019,2,,
2019-02-05,1,173.0,5,2019,2,Chinese New Year,Observance
2019-02-06,1,165.0,6,2019,2,,
2019-02-07,1,164.0,7,2019,2,,
2019-02-08,1,372.0,8,2019,2,,
2019-02-09,1,0.0,9,2019,2,,
2019-02-10,1,111.0,10,2019,2,Vasant Panchami,Restricted Holiday
2019-02-11,1,206.0,11,2019,2,,
2019-02-12,1,149.0,12,2019,2,,
2019-02-13,1,152.0,13,2019,2,,
2019-02-14,1,133.0,14,2019,2,Valentine's Day,Observance
2019-02-15,1,177.0,15,2019,2,,
2019-02-16,1,155.0,16,2019,2,,
2019-02-17,1,123.0,17,2019,2,,
2019-02-18,1,184.0,18,2019,2,,
2019-02-19,1,172.0,19,2019,2,Shivaji Jayanti,Restricted Holiday
2019-02-19,1,172.0,19,2019,2,Guru Ravidas Jayanti,Restricted Holiday
2019-02-20,1,172.0,20,2019,2,,
2019-02-21,1,150.0,21,2019,2,,
2019-02-22,1,130.0,22,2019,2,,
2019-02-23,1,81.0,23,2019,2,,
2019-02-24,1,149.0,24,2019,2,,
2019-02-25,1,150.0,25,2019,2,,
2019-02-26,1,98.0,26,2019,2,,
2019-02-27,1,104.0,27,2019,2,,
2019-02-28,1,220.0,28,2019,2,,
2019-03-01,1,143.0,1,2019,3,Maharishi Dayanand Saraswati Jayanti,Restricted Holiday
2019-03-02,1,11.0,2,2019,3,,
2019-03-03,1,128.0,3,2019,3,,
2019-03-04,1,207.0,4,2019,3,Maha Shivaratri/Shivaratri,Gazetted Holiday
2019-03-05,1,147.0,5,2019,3,,
2019-03-06,1,140.0,6,2019,3,,
2019-03-07,1,124.0,7,2019,3,,
2019-03-08,1,156.0,8,2019,3,,
2019-03-09,1,139.0,9,2019,3,,
2019-03-10,1,134.0,10,2019,3,,
2019-03-11,1,183.0,11,2019,3,,
2019-03-12,1,162.0,12,2019,3,,
2019-03-13,1,178.0,13,2019,3,,
2019-03-14,1,128.0,14,2019,3,,
2019-03-15,1,165.0,15,2019,3,,
2019-03-16,1,129.0,16,2019,3,,
2019-03-17,1,161.0,17,2019,3,,
2019-03-18,1,194.0,18,2019,3,,
2019-03-19,1,173.0,19,2019,3,,
2019-03-20,1,205.0,20,2019,3,Holika Dahana,Restricted Holiday
2019-03-21,1,9.0,21,2019,3,March Equinox,Season
2019-03-21,1,9.0,21,2019,3,Holi,Restricted Holiday
2019-03-21,1,9.0,21,2019,3,Dolyatra,Restricted Holiday
2019-03-21,1,9.0,21,2019,3,Hazarat Ali's Birthday,Restricted Holiday
2019-03-22,1,153.0,22,2019,3,,
2019-03-23,1,192.0,23,2019,3,,
2019-03-24,1,116.0,24,2019,3,,
2019-03-25,1,202.0,25,2019,3,,
2019-03-26,1,211.0,26,2019,3,,
2019-03-27,1,188.0,27,2019,3,,
2019-03-28,1,159.0,28,2019,3,,
2019-03-29,1,165.0,29,2019,3,,
2019-03-30,1,143.0,30,2019,3,,
2019-03-31,1,294.0,31,2019,3,,
2019-04-01,1,0.0,1,2019,4,,
2019-04-02,1,136.0,2,2019,4,,
2019-04-03,1,156.0,3,2019,4,,
2019-04-04,1,149.0,4,2019,4,,
2019-04-05,1,149.0,5,2019,4,,
2019-04-06,1,169.0,6,2019,4,Chaitra Sukhladi,Restricted Holiday
2019-04-07,1,158.0,7,2019,4,,
2019-04-08,1,230.0,8,2019,4,,
2019-04-09,1,157.0,9,2019,4,,
2019-04-10,1,161.0,10,2019,4,,
2019-04-11,1,125.0,11,2019,4,,
2019-04-12,1,162.0,12,2019,4,,
2019-04-13,1,145.0,13,2019,4,Rama Navami,Restricted Holiday
2019-04-14,1,137.0,14,2019,4,Vaisakhi,Restricted Holiday
2019-04-14,1,137.0,14,2019,4,Mesadi/Vaisakhadi,Restricted Holiday
2019-04-14,1,137.0,14,2019,4,Ambedkar Jayanti,Gazetted Holiday
2019-04-15,1,266.0,15,2019,4,,
2019-04-16,1,149.0,16,2019,4,,
2019-04-17,1,169.0,17,2019,4,Mahavir Jayanti,Gazetted Holiday
2019-04-18,1,146.0,18,2019,4,Maundy Thursday,"Observance, Christian"
2019-04-19,1,163.0,19,2019,4,Good Friday,Gazetted Holiday
2019-04-20,1,118.0,20,2019,4,First day of Passover,Observance
2019-04-21,1,122.0,21,2019,4,Easter Day,Restricted Holiday
2019-04-22,1,163.0,22,2019,4,,
2019-04-23,1,180.0,23,2019,4,,
2019-04-24,1,148.0,24,2019,4,,
2019-04-25,1,132.0,25,2019,4,,
2019-04-26,1,141.0,26,2019,4,,
2019-04-27,1,133.0,27,2019,4,,
2019-04-28,1,82.0,28,2019,4,,
2019-04-29,1,184.0,29,2019,4,,
2019-04-30,1,122.0,30,2019,4,,
2019-05-01,1,119.0,1,2019,5,May Day,Observance
2019-05-02,1,157.0,2,2019,5,,
2019-05-03,1,64.0,3,2019,5,,
2019-05-04,1,138.0,4,2019,5,,
2019-05-05,1,124.0,5,2019,5,,
2019-05-06,1,114.0,6,2019,5,,
2019-05-07,1,198.0,7,2019,5,Birthday of Ravindranath,Restricted Holiday
2019-05-08,1,177.0,8,2019,5,,
2019-05-09,1,152.0,9,2019,5,,
2019-05-10,1,167.0,10,2019,5,,
2019-05-11,1,164.0,11,2019,5,,
2019-05-12,1,136.0,12,2019,5,Mother's Day,Observance
2019-05-13,1,192.0,13,2019,5,,
2019-05-14,1,178.0,14,2019,5,,
2019-05-15,1,184.0,15,2019,5,,
2019-05-16,1,149.0,16,2019,5,,
2019-05-17,1,152.0,17,2019,5,,
2019-05-18,1,126.0,18,2019,5,Buddha Purnima/Vesak,Gazetted Holiday
2019-05-19,1,96.0,19,2019,5,,
2019-05-20,1,232.0,20,2019,5,,
2019-05-21,1,176.0,21,2019,5,,
2019-05-22,1,207.0,22,2019,5,,
2019-05-23,1,121.0,23,2019,5,,
2019-05-24,1,206.0,24,2019,5,,
2019-05-25,1,147.0,25,2019,5,,
2019-05-26,1,183.0,26,2019,5,,
2019-05-27,1,232.0,27,2019,5,,
2019-05-28,1,219.0,28,2019,5,,
2019-05-29,1,258.0,29,2019,5,,
2019-05-30,1,219.0,30,2019,5,,
2019-05-31,1,234.0,31,2019,5,Jamat Ul-Vida,Restricted Holiday
2019-06-01,1,275.0,1,2019,6,,
2019-06-02,1,288.0,2,2019,6,,
2019-06-03,1,416.0,3,2019,6,,
2019-06-04,1,559.0,4,2019,6,,
2019-06-05,1,202.0,5,2019,6,Ramzan Id/Eid-ul-Fitar,Gazetted Holiday
2019-06-05,1,202.0,5,2019,6,Ramzan Id/Eid-ul-Fitar,"Muslim, Common local holiday"
2019-06-06,1,184.0,6,2019,6,,
2019-06-07,1,222.0,7,2019,6,,
2019-06-08,1,151.0,8,2019,6,,
2019-06-09,1,138.0,9,2019,6,,
2019-06-10,1,189.0,10,2019,6,,
2019-06-11,1,205.0,11,2019,6,,
2019-06-12,1,187.0,12,2019,6,,
2019-06-13,1,149.0,13,2019,6,,
2019-06-14,1,177.0,14,2019,6,,
2019-06-15,1,166.0,15,2019,6,,
2019-06-16,1,111.0,16,2019,6,Father's Day,Observance
2019-06-17,1,200.0,17,2019,6,,
2019-06-18,1,152.0,18,2019,6,,
2019-06-19,1,188.0,19,2019,6,,
2019-06-20,1,151.0,20,2019,6,,
2019-06-21,1,168.0,21,2019,6,June Solstice,Season
2019-06-22,1,143.0,22,2019,6,,
2019-06-23,1,157.0,23,2019,6,,
2019-06-24,1,170.0,24,2019,6,,
2019-06-25,1,160.0,25,2019,6,,
2019-06-26,1,188.0,26,2019,6,,
2019-06-27,1,140.0,27,2019,6,,
2019-06-28,1,158.0,28,2019,6,,
2019-06-29,1,137.0,29,2019,6,,
2019-06-30,1,125.0,30,2019,6,,
2019-07-01,1,169.0,1,2019,7,,
2019-07-02,1,139.0,2,2019,7,,
2019-07-03,1,165.0,3,2019,7,,
2019-07-04,1,169.0,4,2019,7,Rath Yatra,Restricted Holiday
2019-07-05,1,0.0,5,2019,7,,
2017-04-01,1,58.0,1,2017,4,,
2017-04-03,1,13.0,3,2017,4,,
2017-04-04,1,6.0,4,2017,4,Rama Navami,Gazetted Holiday
2017-04-05,1,74.0,5,2017,4,,
2017-04-07,1,74.0,7,2017,4,,
2017-04-12,1,57.0,12,2017,4,,
2017-04-13,1,56.0,13,2017,4,Maundy Thursday,"Observance, Christian"
2017-04-14,1,74.0,14,2017,4,Good Friday,Gazetted Holiday
2017-04-14,1,74.0,14,2017,4,Vaisakhi,Restricted Holiday
2017-04-14,1,74.0,14,2017,4,Ambedkar Jayanti,Observance
2017-04-15,1,17.0,15,2017,4,Mesadi/Vaisakhadi,Restricted Holiday
2017-04-16,1,84.0,16,2017,4,Easter Day,Restricted Holiday
2017-04-17,1,61.0,17,2017,4,,
2017-04-18,1,48.0,18,2017,4,,
2017-04-19,1,63.0,19,2017,4,,
2017-04-20,1,69.0,20,2017,4,,
2017-04-21,1,71.0,21,2017,4,,
2017-04-22,1,7.0,22,2017,4,,
2017-04-23,1,40.0,23,2017,4,,
2017-04-24,1,77.0,24,2017,4,,
2017-04-25,1,60.0,25,2017,4,,
2017-04-26,1,58.0,26,2017,4,,
2017-04-27,1,45.0,27,2017,4,,
2017-04-28,1,84.0,28,2017,4,,
2017-04-29,1,15.0,29,2017,4,,
2017-04-30,1,402.0,30,2017,4,,
2017-05-01,1,39.0,1,2017,5,May Day,Observance
2017-05-02,1,25.0,2,2017,5,,
2017-05-03,1,16.0,3,2017,5,,
2017-05-04,1,45.0,4,2017,5,,
2017-05-05,1,96.0,5,2017,5,,
2017-05-07,1,15.0,7,2017,5,,
2017-05-08,1,0.0,8,2017,5,,
2017-05-09,1,2.0,9,2017,5,Birthday of Ravindranath,Restricted Holiday
2017-05-10,1,88.0,10,2017,5,Buddha Purnima/Vesak,Gazetted Holiday
2017-05-11,1,55.0,11,2017,5,,
2017-05-12,1,69.0,12,2017,5,,
2017-05-13,1,8.0,13,2017,5,,
2017-05-14,1,70.0,14,2017,5,Mother's Day,Observance
2017-05-15,1,73.0,15,2017,5,,
2017-05-16,1,49.0,16,2017,5,,
2017-05-17,1,66.0,17,2017,5,,
2017-05-18,1,82.0,18,2017,5,,
2017-05-19,1,66.0,19,2017,5,,
2017-05-20,1,18.0,20,2017,5,,
2017-05-21,1,109.0,21,2017,5,,
2017-05-22,1,74.0,22,2017,5,,
2017-05-23,1,58.0,23,2017,5,,
2017-05-24,1,63.0,24,2017,5,,
2017-05-25,1,55.0,25,2017,5,,
2017-05-26,1,69.0,26,2017,5,,
2017-05-27,1,27.0,27,2017,5,,
2017-05-28,1,105.0,28,2017,5,,
2017-05-29,1,92.0,29,2017,5,,
2017-05-30,1,71.0,30,2017,5,,
2017-05-31,1,368.0,31,2017,5,,
2017-06-01,1,0.0,1,2017,6,,
2017-06-02,1,25.0,2,2017,6,,
2017-06-03,1,24.0,3,2017,6,,
2017-06-04,1,17.0,4,2017,6,,
2017-06-05,1,65.0,5,2017,6,,
2017-06-06,1,9.0,6,2017,6,,
2017-06-07,1,71.0,7,2017,6,,
2017-06-08,1,54.0,8,2017,6,,
2017-06-09,1,103.0,9,2017,6,,
2017-06-10,1,8.0,10,2017,6,,
2017-06-11,1,137.0,11,2017,6,,
2017-06-12,1,87.0,12,2017,6,,
2017-06-13,1,75.0,13,2017,6,,
2017-06-14,1,83.0,14,2017,6,,
2017-06-15,1,90.0,15,2017,6,,
2017-06-16,1,92.0,16,2017,6,,
2017-06-17,1,29.0,17,2017,6,,
2017-06-18,1,139.0,18,2017,6,Father's Day,Observance
2017-06-19,1,96.0,19,2017,6,,
2017-06-20,1,73.0,20,2017,6,,
2017-06-21,1,81.0,21,2017,6,June Solstice,Season
2017-06-22,1,97.0,22,2017,6,,
2017-06-23,1,87.0,23,2017,6,Jamat Ul-Vida,Restricted Holiday
2017-06-24,1,35.0,24,2017,6,,
2017-06-25,1,144.0,25,2017,6,Rath Yatra,Restricted Holiday
2017-06-26,1,87.0,26,2017,6,Ramzan Id/Eid-ul-Fitar,"Muslim, Common local holiday"
2017-06-27,1,66.0,27,2017,6,,
2017-06-28,1,102.0,28,2017,6,,
2017-06-29,1,109.0,29,2017,6,,
2017-06-30,1,601.0,30,2017,6,,
2017-07-01,1,117.0,1,2017,7,,
2017-07-02,1,0.0,2,2017,7,,
2017-07-05,1,34.0,5,2017,7,,
2017-07-06,1,22.0,6,2017,7,,
2017-07-07,1,138.0,7,2017,7,,
2017-07-10,1,96.0,10,2017,7,,
2017-07-11,1,76.0,11,2017,7,,
2017-07-12,1,101.0,12,2017,7,,
2017-07-13,1,95.0,13,2017,7,,
2017-07-14,1,91.0,14,2017,7,,
2017-07-15,1,9.0,15,2017,7,,
2017-07-16,1,149.0,16,2017,7,,
2017-07-17,1,131.0,17,2017,7,,
2017-07-18,1,82.0,18,2017,7,,
2017-07-19,1,79.0,19,2017,7,,
2017-07-20,1,84.0,20,2017,7,,
2017-07-21,1,112.0,21,2017,7,,
2017-07-22,1,32.0,22,2017,7,,
2017-07-23,1,124.0,23,2017,7,,
2017-07-24,1,84.0,24,2017,7,,
2017-07-25,1,71.0,25,2017,7,,
2017-07-26,1,91.0,26,2017,7,,
2017-07-27,1,57.0,27,2017,7,,
2017-07-28,1,79.0,28,2017,7,,
2017-07-29,1,30.0,29,2017,7,,
2017-07-30,1,169.0,30,2017,7,,
2017-07-31,1,560.0,31,2017,7,,
2017-08-01,1,136.0,1,2017,8,,
2017-08-03,1,0.0,3,2017,8,,
2017-08-04,1,0.0,4,2017,8,,
2017-08-05,1,0.0,5,2017,8,,
2017-08-06,1,0.0,6,2017,8,Friendship Day,Observance
2017-08-07,1,77.0,7,2017,8,Raksha Bandhan (Rakhi),Restricted Holiday
2017-08-08,1,83.0,8,2017,8,,
2017-08-09,1,94.0,9,2017,8,,
2017-08-10,1,97.0,10,2017,8,,
2017-08-11,1,86.0,11,2017,8,,
2017-08-12,1,33.0,12,2017,8,,
2017-08-13,1,156.0,13,2017,8,,
2017-08-14,1,150.0,14,2017,8,,
2017-08-15,1,27.0,15,2017,8,Independence Day,Gazetted Holiday
2017-08-15,1,27.0,15,2017,8,Janmashtami,Gazetted Holiday
2017-08-16,1,116.0,16,2017,8,,
2017-08-17,1,97.0,17,2017,8,Parsi New Year,Restricted Holiday
2017-08-18,1,115.0,18,2017,8,,
2017-08-19,1,44.0,19,2017,8,,
2017-08-20,1,188.0,20,2017,8,,
2017-08-21,1,123.0,21,2017,8,,
2017-08-22,1,90.0,22,2017,8,,
2017-08-23,1,111.0,23,2017,8,,
2017-08-24,1,107.0,24,2017,8,,
2017-08-25,1,137.0,25,2017,8,Ganesh Chaturthi/Vinayaka Chaturthi,Restricted Holiday
2017-08-26,1,40.0,26,2017,8,,
2017-08-27,1,160.0,27,2017,8,,
2017-08-28,1,126.0,28,2017,8,,
2017-08-29,1,102.0,29,2017,8,,
2017-08-30,1,94.0,30,2017,8,,
2017-08-31,1,781.0,31,2017,8,,
2017-09-04,1,0.0,4,2017,9,Onam,Restricted Holiday
2017-09-05,1,23.0,5,2017,9,,
2017-09-07,1,22.0,7,2017,9,,
2017-09-08,1,68.0,8,2017,9,,
2017-09-09,1,10.0,9,2017,9,,
2017-09-10,1,83.0,10,2017,9,,
2017-09-11,1,69.0,11,2017,9,,
2017-09-12,1,61.0,12,2017,9,,
2017-09-13,1,87.0,13,2017,9,,
2017-09-14,1,50.0,14,2017,9,,
2017-09-15,1,70.0,15,2017,9,,
2017-09-16,1,34.0,16,2017,9,,
2017-09-17,1,116.0,17,2017,9,,
2017-09-18,1,83.0,18,2017,9,,
2017-09-19,1,74.0,19,2017,9,,
2017-09-20,1,141.0,20,2017,9,,
2017-09-21,1,265.0,21,2017,9,,
2017-09-22,1,167.0,22,2017,9,,
2017-09-23,1,87.0,23,2017,9,September Equinox,Season
2017-09-24,1,255.0,24,2017,9,,
2017-09-25,1,215.0,25,2017,9,,
2017-09-26,1,159.0,26,2017,9,,
2017-09-27,1,183.0,27,2017,9,Maha Saptami,Restricted Holiday
2017-09-28,1,203.0,28,2017,9,Maha Ashtami,Restricted Holiday
2017-09-29,1,188.0,29,2017,9,Maha Navami,Restricted Holiday
2017-09-30,1,1108.0,30,2017,9,Dussehra,Gazetted Holiday
2017-10-01,1,54.0,1,2017,10,Muharram/Ashura,Gazetted Holiday
2017-10-02,1,14.0,2,2017,10,Mahatma Gandhi Jayanti,Gazetted Holiday
2017-10-03,1,6.0,3,2017,10,,
2017-10-04,1,13.0,4,2017,10,,
2017-10-05,1,16.0,5,2017,10,Maharishi Valmiki Jayanti,Restricted Holiday
2017-10-06,1,19.0,6,2017,10,,
2017-10-07,1,13.0,7,2017,10,,
2017-10-08,1,46.0,8,2017,10,Karaka Chaturthi (Karva Chauth),Restricted Holiday
2017-10-09,1,76.0,9,2017,10,,
2017-10-10,1,94.0,10,2017,10,,
2017-10-11,1,200.0,11,2017,10,,
2017-10-12,1,236.0,12,2017,10,,
2017-10-13,1,305.0,13,2017,10,,
2017-10-14,1,258.0,14,2017,10,,
2017-10-15,1,520.0,15,2017,10,,
2017-10-16,1,526.0,16,2017,10,,
2017-10-17,1,706.0,17,2017,10,,
2017-10-18,1,417.0,18,2017,10,Naraka Chaturdasi,Restricted Holiday
2017-10-19,1,324.0,19,2017,10,Diwali/Deepavali,Gazetted Holiday
2017-10-20,1,48.0,20,2017,10,Govardhan Puja,Restricted Holiday
2017-10-21,1,63.0,21,2017,10,Bhai Duj,Restricted Holiday
2017-10-22,1,200.0,22,2017,10,,
2017-10-23,1,147.0,23,2017,10,,
2017-10-24,1,117.0,24,2017,10,,
2017-10-25,1,115.0,25,2017,10,,
2017-10-26,1,87.0,26,2017,10,Chhat Puja (Pratihar Sashthi/Surya Sashthi),Restricted Holiday
2017-10-27,1,110.0,27,2017,10,,
2017-10-28,1,49.0,28,2017,10,,
2017-10-29,1,177.0,29,2017,10,,
2017-10-30,1,120.0,30,2017,10,,
2017-10-31,1,754.0,31,2017,10,Halloween,Observance
2017-11-01,1,38.0,1,2017,11,,
2017-11-02,1,0.0,2,2017,11,,
2017-11-03,1,0.0,3,2017,11,,
2017-11-04,1,0.0,4,2017,11,Guru Nanak Jayanti,Gazetted Holiday
2017-11-05,1,0.0,5,2017,11,,
2017-11-06,1,0.0,6,2017,11,,
2017-11-07,1,11.0,7,2017,11,,
2017-11-08,1,78.0,8,2017,11,,
2017-11-09,1,101.0,9,2017,11,,
2017-11-10,1,103.0,10,2017,11,,
2017-11-11,1,39.0,11,2017,11,,
2017-11-12,1,154.0,12,2017,11,,
2017-11-13,1,105.0,13,2017,11,,
2017-11-14,1,84.0,14,2017,11,,
2017-11-15,1,91.0,15,2017,11,,
2017-11-16,1,78.0,16,2017,11,,
2017-11-17,1,80.0,17,2017,11,,
2017-11-18,1,24.0,18,2017,11,,
2017-11-19,1,228.0,19,2017,11,,
2017-11-20,1,0.0,20,2017,11,,
2017-11-21,1,76.0,21,2017,11,,
2017-11-22,1,79.0,22,2017,11,,
2017-11-23,1,92.0,23,2017,11,,
2017-11-24,1,93.0,24,2017,11,Guru Tegh Bahadur's Martyrdom Day,Restricted Holiday
2017-11-25,1,30.0,25,2017,11,,
2017-11-26,1,102.0,26,2017,11,,
2017-11-27,1,89.0,27,2017,11,,
2017-11-28,1,66.0,28,2017,11,,
2017-11-29,1,83.0,29,2017,11,,
2017-11-30,1,310.0,30,2017,11,,
2017-12-01,1,0.0,1,2017,12,,
2017-12-02,1,0.0,2,2017,12,Milad un-Nabi/Id-e-Milad,Gazetted Holiday
2017-12-03,1,9.0,3,2017,12,,
2017-12-04,1,64.0,4,2017,12,,
2017-12-05,1,65.0,5,2017,12,,
2017-12-06,1,85.0,6,2017,12,,
2017-12-07,1,79.0,7,2017,12,,
2017-12-08,1,76.0,8,2017,12,,
2017-12-09,1,37.0,9,2017,12,,
2017-12-10,1,125.0,10,2017,12,,
2017-12-11,1,101.0,11,2017,12,,
2017-12-12,1,75.0,12,2017,12,,
2017-12-13,1,84.0,13,2017,12,First Day of Hanukkah,Observance
2017-12-14,1,113.0,14,2017,12,,
2017-12-15,1,121.0,15,2017,12,,
2017-12-16,1,42.0,16,2017,12,,
2017-12-17,1,126.0,17,2017,12,,
2017-12-18,1,90.0,18,2017,12,,
2017-12-19,1,76.0,19,2017,12,,
2017-12-20,1,84.0,20,2017,12,Last day of Hanukkah,Observance
2017-12-21,1,80.0,21,2017,12,December Solstice,Season
2017-12-22,1,93.0,22,2017,12,,
2017-12-23,1,39.0,23,2017,12,,
2017-12-24,1,114.0,24,2017,12,Christmas Eve,Restricted Holiday
2017-12-25,1,112.0,25,2017,12,Christmas,Gazetted Holiday
2017-12-25,1,112.0,25,2017,12,Guru Govind Singh Jayanti,Observance
2017-12-26,1,77.0,26,2017,12,,
2017-12-27,1,107.0,27,2017,12,,
2017-12-28,1,113.0,28,2017,12,,
2017-12-29,1,136.0,29,2017,12,,
2017-12-30,1,75.0,30,2017,12,,
2017-12-31,1,1035.0,31,2017,12,New Year's Eve,Observance
2018-01-01,1,25.0,1,2018,1,New Year's Day,Restricted Holiday
2018-01-02,1,0.0,2,2018,1,,
2018-01-03,1,0.0,3,2018,1,,
2018-01-04,1,0.0,4,2018,1,,
2018-01-05,1,178.0,5,2018,1,,
2018-01-06,1,69.0,6,2018,1,,
2018-01-08,1,0.0,8,2018,1,,
2018-01-09,1,96.0,9,2018,1,,
2018-01-10,1,114.0,10,2018,1,,
2018-01-11,1,111.0,11,2018,1,,
2018-01-12,1,121.0,12,2018,1,,
2018-01-13,1,52.0,13,2018,1,,
2018-01-14,1,213.0,14,2018,1,Pongal,Restricted Holiday
2018-01-14,1,213.0,14,2018,1,Makar Sankranti,Restricted Holiday
2018-01-15,1,130.0,15,2018,1,,
2018-01-16,1,109.0,16,2018,1,,
2018-01-17,1,111.0,17,2018,1,,
2018-01-18,1,113.0,18,2018,1,,
2018-01-19,1,114.0,19,2018,1,,
2018-01-20,1,38.0,20,2018,1,,
2018-01-21,1,186.0,21,2018,1,,
2018-01-22,1,159.0,22,2018,1,Vasant Panchami,Restricted Holiday
2018-01-23,1,73.0,23,2018,1,,
