application_date,segment,case_count,day,year,month,Holiday,Type,cos_day,sin_day,cos_mon,sin_mon,day_of_week,week_num
2017-10-27,2,484.0,27,2017,10,,,0.6889669190756865,-0.72479278722912,0.5000000000000001,-0.8660254037844386,4,43
2017-10-28,2,175.0,28,2017,10,,,0.8207634412072763,-0.5712682150947924,0.5000000000000001,-0.8660254037844386,5,43
2017-10-29,2,56.0,29,2017,10,,,0.9189578116202306,-0.3943558551133187,0.5000000000000001,-0.8660254037844386,6,43
2017-10-30,2,8.0,30,2017,10,,,0.9795299412524944,-0.20129852008866114,0.5000000000000001,-0.8660254037844386,0,44
2017-10-31,2,52.0,31,2017,10,Halloween,O,1.0,-2.4492935982947064e-16,0.5000000000000001,-0.8660254037844386,1,44
2017-11-01,2,98.0,1,2017,11,,,0.9781476007338056,0.2079116908177593,0.8660254037844384,-0.5000000000000004,2,44
2017-11-02,2,92.0,2,2017,11,,,0.9135454576426008,0.40673664307580015,0.8660254037844384,-0.5000000000000004,3,44
2017-11-03,2,393.0,3,2017,11,,,0.8090169943749475,0.5877852522924731,0.8660254037844384,-0.5000000000000004,4,44
2017-11-04,2,397.0,4,2017,11,Guru Nanak Jayanti,G,0.6691306063588582,0.7431448254773941,0.8660254037844384,-0.5000000000000004,5,44
2017-11-05,2,180.0,5,2017,11,,,0.5000000000000001,0.8660254037844386,0.8660254037844384,-0.5000000000000004,6,44
2017-11-06,2,495.0,6,2017,11,,,0.30901699437494745,0.9510565162951536,0.8660254037844384,-0.5000000000000004,0,45
2017-11-07,2,590.0,7,2017,11,,,0.10452846326765346,0.9945218953682732,0.8660254037844384,-0.5000000000000004,1,45
2017-11-08,2,697.0,8,2017,11,,,-0.10452846326765332,0.9945218953682734,0.8660254037844384,-0.5000000000000004,2,45
2017-11-09,2,585.0,9,2017,11,,,-0.3090169943749473,0.9510565162951536,0.8660254037844384,-0.5000000000000004,3,45
2017-11-10,2,513.0,10,2017,11,,,-0.4999999999999998,0.8660254037844387,0.8660254037844384,-0.5000000000000004,4,45
2017-11-11,2,495.0,11,2017,11,,,-0.6691306063588579,0.7431448254773945,0.8660254037844384,-0.5000000000000004,5,45
2017-11-12,2,112.0,12,2017,11,,,-0.8090169943749473,0.5877852522924732,0.8660254037844384,-0.5000000000000004,6,45
2017-11-13,2,501.0,13,2017,11,,,-0.913545457642601,0.4067366430758,0.8660254037844384,-0.5000000000000004,0,46
2017-11-14,2,505.0,14,2017,11,,,-0.9781476007338056,0.2079116908177593,0.8660254037844384,-0.5000000000000004,1,46
2017-11-15,2,491.0,15,2017,11,,,-1.0,5.665538897647981e-16,0.8660254037844384,-0.5000000000000004,2,46
2017-11-16,2,692.0,16,2017,11,,,-0.9781476007338056,-0.20791169081775907,0.8660254037844384,-0.5000000000000004,3,46
2017-11-17,2,584.0,17,2017,11,,,-0.9135454576426008,-0.4067366430758002,0.8660254037844384,-0.5000000000000004,4,46
2017-11-18,2,539.0,18,2017,11,,,-0.8090169943749475,-0.587785252292473,0.8660254037844384,-0.5000000000000004,5,46
2017-11-19,2,211.0,19,2017,11,,,-0.6691306063588585,-0.743144825477394,0.8660254037844384,-0.5000000000000004,6,46
2017-11-20,2,524.0,20,2017,11,,,-0.5000000000000004,-0.8660254037844385,0.8660254037844384,-0.5000000000000004,0,47
2017-11-21,2,455.0,21,2017,11,,,-0.3090169943749476,-0.9510565162951536,0.8660254037844384,-0.5000000000000004,1,47
2017-11-22,2,621.0,22,2017,11,,,-0.10452846326765423,-0.9945218953682732,0.8660254037844384,-0.5000000000000004,2,47
2017-11-23,2,497.0,23,2017,11,,,0.104528463267653,-0.9945218953682734,0.8660254037844384,-0.5000000000000004,3,47
2017-11-24,2,549.0,24,2017,11,Guru Tegh Bahadur's Martyrdom Day,R,0.30901699437494723,-0.9510565162951536,0.8660254037844384,-0.5000000000000004,4,47
2017-11-25,2,509.0,25,2017,11,,,0.5000000000000001,-0.8660254037844386,0.8660254037844384,-0.5000000000000004,5,47
2017-11-26,2,302.0,26,2017,11,,,0.6691306063588585,-0.743144825477394,0.8660254037844384,-0.5000000000000004,6,47
2017-11-27,2,293.0,27,2017,11,,,0.8090169943749473,-0.5877852522924734,0.8660254037844384,-0.5000000000000004,0,48
2017-11-28,2,63.0,28,2017,11,,,0.913545457642601,-0.40673664307580015,0.8660254037844384,-0.5000000000000004,1,48
2017-11-29,2,0.0,29,2017,11,,,0.9781476007338056,-0.20791169081775895,0.8660254037844384,-0.5000000000000004,2,48
2017-11-30,2,39.0,30,2017,11,,,1.0,-1.1331077795295961e-15,0.8660254037844384,-0.5000000000000004,3,48
2017-12-01,2,97.0,1,2017,12,,,0.9795299412524944,0.2012985200886601,1.0,-2.4492935982947064e-16,4,48
2017-12-02,2,183.0,2,2017,12,Milad un-Nabi/Id-e-Milad,G,0.9189578116202306,0.39435585511331855,1.0,-2.4492935982947064e-16,5,48
2017-12-03,2,174.0,3,2017,12,,,0.8207634412072763,0.5712682150947923,1.0,-2.4492935982947064e-16,6,48
2017-12-04,2,275.0,4,2017,12,,,0.6889669190756866,0.72479278722912,1.0,-2.4492935982947064e-16,0,49
2017-12-05,2,272.0,5,2017,12,,,0.5289640103269624,0.8486442574947509,1.0,-2.4492935982947064e-16,1,49
2017-12-06,2,602.0,6,2017,12,,,0.3473052528448203,0.9377521321470804,1.0,-2.4492935982947064e-16,2,49
2017-12-07,2,554.0,7,2017,12,,,0.1514277775045767,0.9884683243281114,1.0,-2.4492935982947064e-16,3,49
2017-12-08,2,525.0,8,2017,12,,,-0.050649168838712635,0.9987165071710528,1.0,-2.4492935982947064e-16,4,49
2017-12-09,2,465.0,9,2017,12,,,-0.2506525322587204,0.9680771188662044,1.0,-2.4492935982947064e-16,5,49
2017-12-10,2,224.0,10,2017,12,,,-0.4403941515576344,0.8978045395707416,1.0,-2.4492935982947064e-16,6,49
2017-12-11,2,650.0,11,2017,12,,,-0.6121059825476626,0.7907757369376989,1.0,-2.4492935982947064e-16,0,50
2017-12-12,2,693.0,12,2017,12,,,-0.758758122692791,0.6513724827222223,1.0,-2.4492935982947064e-16,1,50
2017-12-13,2,929.0,13,2017,12,First Day of Hanukkah,O,-0.8743466161445821,0.485301962531081,1.0,-2.4492935982947064e-16,2,50
2017-12-14,2,865.0,14,2017,12,,,-0.9541392564000488,0.29936312297335804,1.0,-2.4492935982947064e-16,3,50
2017-12-15,2,897.0,15,2017,12,,,-0.994869323391895,0.10116832198743272,1.0,-2.4492935982947064e-16,4,50
2017-12-16,2,839.0,16,2017,12,,,-0.9948693233918952,-0.10116832198743204,1.0,-2.4492935982947064e-16,5,50
2017-12-17,2,199.0,17,2017,12,,,-0.9541392564000488,-0.2993631229733582,1.0,-2.4492935982947064e-16,6,50
2017-12-18,2,929.0,18,2017,12,,,-0.8743466161445822,-0.4853019625310808,1.0,-2.4492935982947064e-16,0,51
2017-12-19,2,924.0,19,2017,12,,,-0.7587581226927911,-0.651372482722222,1.0,-2.4492935982947064e-16,1,51
2017-12-20,2,871.0,20,2017,12,Last day of Hanukkah,O,-0.6121059825476627,-0.7907757369376986,1.0,-2.4492935982947064e-16,2,51
2017-12-21,2,941.0,21,2017,12,December Solstice,S,-0.44039415155763423,-0.8978045395707417,1.0,-2.4492935982947064e-16,3,51
2017-12-22,2,849.0,22,2017,12,,,-0.2506525322587213,-0.968077118866204,1.0,-2.4492935982947064e-16,4,51
2017-12-23,2,972.0,23,2017,12,,,-0.05064916883871355,-0.9987165071710528,1.0,-2.4492935982947064e-16,5,51
2017-12-24,2,358.0,24,2017,12,Christmas Eve,R,0.15142777750457667,-0.9884683243281114,1.0,-2.4492935982947064e-16,6,51
2017-12-25,2,378.0,25,2017,12,Christmas,G,0.3473052528448203,-0.9377521321470804,1.0,-2.4492935982947064e-16,0,52
2017-12-25,2,378.0,25,2017,12,Guru Govind Singh Jayanti,O,0.3473052528448203,-0.9377521321470804,1.0,-2.4492935982947064e-16,0,52
2017-12-26,2,702.0,26,2017,12,,,0.5289640103269624,-0.8486442574947509,1.0,-2.4492935982947064e-16,1,52
2017-12-27,2,638.0,27,2017,12,,,0.6889669190756865,-0.72479278722912,1.0,-2.4492935982947064e-16,2,52
2017-12-28,2,391.0,28,2017,12,,,0.8207634412072763,-0.5712682150947924,1.0,-2.4492935982947064e-16,3,52
2017-12-29,2,294.0,29,2017,12,,,0.9189578116202306,-0.3943558551133187,1.0,-2.4492935982947064e-16,4,52
2017-12-30,2,170.0,30,2017,12,,,0.9795299412524944,-0.20129852008866114,1.0,-2.4492935982947064e-16,5,52
2017-12-31,2,33.0,31,2017,12,New Year's Eve,O,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,6,52
2018-01-01,2,123.0,1,2018,1,New Year's Day,R,0.9795299412524944,0.2012985200886601,0.8660254037844387,0.5,0,1
2018-01-02,2,502.0,2,2018,1,,,0.9189578116202306,0.39435585511331855,0.8660254037844387,0.5,1,1
2018-01-03,2,782.0,3,2018,1,,,0.8207634412072763,0.5712682150947923,0.8660254037844387,0.5,2,1
2018-01-04,2,1096.0,4,2018,1,,,0.6889669190756866,0.72479278722912,0.8660254037844387,0.5,3,1
2018-01-05,2,1068.0,5,2018,1,,,0.5289640103269624,0.8486442574947509,0.8660254037844387,0.5,4,1
2018-01-06,2,1095.0,6,2018,1,,,0.3473052528448203,0.9377521321470804,0.8660254037844387,0.5,5,1
2018-01-07,2,541.0,7,2018,1,,,0.1514277775045767,0.9884683243281114,0.8660254037844387,0.5,6,1
2018-01-08,2,931.0,8,2018,1,,,-0.050649168838712635,0.9987165071710528,0.8660254037844387,0.5,0,2
2018-01-09,2,1006.0,9,2018,1,,,-0.2506525322587204,0.9680771188662044,0.8660254037844387,0.5,1,2
2018-01-10,2,974.0,10,2018,1,,,-0.4403941515576344,0.8978045395707416,0.8660254037844387,0.5,2,2
2018-01-11,2,1182.0,11,2018,1,,,-0.6121059825476626,0.7907757369376989,0.8660254037844387,0.5,3,2
2018-01-12,2,713.0,12,2018,1,,,-0.758758122692791,0.6513724827222223,0.8660254037844387,0.5,4,2
2018-01-13,2,132.0,13,2018,1,,,-0.8743466161445821,0.485301962531081,0.8660254037844387,0.5,5,2
2018-01-14,2,57.0,14,2018,1,Pongal,R,-0.9541392564000488,0.29936312297335804,0.8660254037844387,0.5,6,2
2018-01-14,2,57.0,14,2018,1,Makar Sankranti,R,-0.9541392564000488,0.29936312297335804,0.8660254037844387,0.5,6,2
2018-01-15,2,53.0,15,2018,1,,,-0.994869323391895,0.10116832198743272,0.8660254037844387,0.5,0,3
2018-01-16,2,390.0,16,2018,1,,,-0.9948693233918952,-0.10116832198743204,0.8660254037844387,0.5,1,3
2018-01-17,2,897.0,17,2018,1,,,-0.9541392564000488,-0.2993631229733582,0.8660254037844387,0.5,2,3
2018-01-18,2,839.0,18,2018,1,,,-0.8743466161445822,-0.4853019625310808,0.8660254037844387,0.5,3,3
2018-01-19,2,1040.0,19,2018,1,,,-0.7587581226927911,-0.651372482722222,0.8660254037844387,0.5,4,3
2018-01-20,2,1113.0,20,2018,1,,,-0.6121059825476627,-0.7907757369376986,0.8660254037844387,0.5,5,3
2018-01-21,2,745.0,21,2018,1,,,-0.44039415155763423,-0.8978045395707417,0.8660254037844387,0.5,6,3
2018-01-22,2,660.0,22,2018,1,Vasant Panchami,R,-0.2506525322587213,-0.968077118866204,0.8660254037844387,0.5,0,4
2018-01-23,2,1204.0,23,2018,1,,,-0.05064916883871355,-0.9987165071710528,0.8660254037844387,0.5,1,4
2018-01-24,2,975.0,24,2018,1,,,0.15142777750457667,-0.9884683243281114,0.8660254037844387,0.5,2,4
2018-01-25,2,1050.0,25,2018,1,,,0.3473052528448203,-0.9377521321470804,0.8660254037844387,0.5,3,4
2018-01-26,2,709.0,26,2018,1,Republic Day,G,0.5289640103269624,-0.8486442574947509,0.8660254037844387,0.5,4,4
2018-01-27,2,853.0,27,2018,1,,,0.6889669190756865,-0.72479278722912,0.8660254037844387,0.5,5,4
2018-01-28,2,412.0,28,2018,1,,,0.8207634412072763,-0.5712682150947924,0.8660254037844387,0.5,6,4
2018-01-29,2,808.0,29,2018,1,,,0.9189578116202306,-0.3943558551133187,0.8660254037844387,0.5,0,5
2018-01-30,2,375.0,30,2018,1,,,0.9795299412524944,-0.20129852008866114,0.8660254037844387,0.5,1,5
2018-01-31,2,125.0,31,2018,1,Guru Ravidas Jayanti,R,1.0,-2.4492935982947064e-16,0.8660254037844387,0.5,2,5
2018-02-01,2,249.0,1,2018,2,,,0.9766205557100868,0.21497044021102407,0.5000000000000001,0.8660254037844386,3,5
2018-02-02,2,1001.0,2,2018,2,,,0.907575419670957,0.4198891015602646,0.5000000000000001,0.8660254037844386,4,5
2018-02-03,2,905.0,3,2018,2,,,0.7960930657056438,0.6051742151937651,0.5000000000000001,0.8660254037844386,5,5
2018-02-04,2,559.0,4,2018,2,,,0.6473862847818277,0.7621620551276365,0.5000000000000001,0.8660254037844386,6,5
2018-02-05,2,1041.0,5,2018,2,,,0.4684084406997902,0.8835120444460229,0.5000000000000001,0.8660254037844386,0,6
2018-02-06,2,940.0,6,2018,2,,,0.26752833852922075,0.9635499925192231,0.5000000000000001,0.8660254037844386,1,6
2018-02-07,2,1066.0,7,2018,2,,,0.05413890858541761,0.9985334138511238,0.5000000000000001,0.8660254037844386,2,6
2018-02-08,2,1082.0,8,2018,2,,,-0.16178199655276473,0.986826522541526,0.5000000000000001,0.8660254037844386,3,6
2018-02-09,2,1312.0,9,2018,2,,,-0.37013815533991423,0.9289767198167916,0.5000000000000001,0.8660254037844386,4,6
2018-02-10,2,1216.0,10,2018,2,Maharishi Dayanand Saraswati Jayanti,R,-0.5611870653623823,0.8276889981568906,0.5000000000000001,0.8660254037844386,5,6
2018-02-11,2,448.0,11,2018,2,,,-0.7259954919231305,0.6876994588534235,0.5000000000000001,0.8660254037844386,6,6
2018-02-12,2,1034.0,12,2018,2,,,-0.8568571761675893,0.5155538571770216,0.5000000000000001,0.8660254037844386,0,7
2018-02-13,2,1256.0,13,2018,2,,,-0.9476531711828023,0.3193015301359798,0.5000000000000001,0.8660254037844386,1,7
2018-02-14,2,1043.0,14,2018,2,Maha Shivaratri/Shivaratri,G,-0.9941379571543596,0.10811901842394192,0.5000000000000001,0.8660254037844386,2,7
2018-02-14,2,1043.0,14,2018,2,Valentine's Day,O,-0.9941379571543596,0.10811901842394192,0.5000000000000001,0.8660254037844386,2,7
2018-02-15,2,1136.0,15,2018,2,,,-0.9941379571543596,-0.10811901842394124,0.5000000000000001,0.8660254037844386,3,7
2018-02-16,2,1370.0,16,2018,2,Chinese New Year,O,-0.9476531711828023,-0.31930153013597995,0.5000000000000001,0.8660254037844386,4,7
2018-02-17,2,1162.0,17,2018,2,,,-0.8568571761675892,-0.5155538571770218,0.5000000000000001,0.8660254037844386,5,7
2018-02-18,2,415.0,18,2018,2,,,-0.7259954919231311,-0.6876994588534231,0.5000000000000001,0.8660254037844386,6,7
2018-02-19,2,1041.0,19,2018,2,Shivaji Jayanti,R,-0.5611870653623825,-0.8276889981568905,0.5000000000000001,0.8660254037844386,0,8
2018-02-20,2,292.0,20,2018,2,,,-0.3701381553399145,-0.9289767198167914,0.5000000000000001,0.8660254037844386,1,8
2018-02-21,2,1922.0,21,2018,2,,,-0.16178199655276476,-0.986826522541526,0.5000000000000001,0.8660254037844386,2,8
2018-02-22,2,1340.0,22,2018,2,,,0.0541389085854167,-0.998533413851124,0.5000000000000001,0.8660254037844386,3,8
2018-02-23,2,1228.0,23,2018,2,,,0.2675283385292201,-0.9635499925192232,0.5000000000000001,0.8660254037844386,4,8
2018-02-24,2,1107.0,24,2018,2,,,0.4684084406997903,-0.8835120444460228,0.5000000000000001,0.8660254037844386,5,8
2018-02-25,2,850.0,25,2018,2,,,0.6473862847818279,-0.7621620551276362,0.5000000000000001,0.8660254037844386,6,8
2018-02-26,2,645.0,26,2018,2,,,0.7960930657056441,-0.6051742151937649,0.5000000000000001,0.8660254037844386,0,9
2018-02-27,2,161.0,27,2018,2,,,0.9075754196709568,-0.4198891015602649,0.5000000000000001,0.8660254037844386,1,9
2018-02-28,2,0.0,28,2018,2,,,0.9766205557100868,-0.2149704402110244,0.5000000000000001,0.8660254037844386,2,9
2018-03-01,2,171.0,1,2018,3,Holika Dahana,R,0.9795299412524944,0.2012985200886601,6.123233995736766e-17,1.0,3,9
2018-03-02,2,285.0,2,2018,3,Holi,R,0.9189578116202306,0.39435585511331855,6.123233995736766e-17,1.0,4,9
2018-03-03,2,464.0,3,2018,3,,,0.8207634412072763,0.5712682150947923,6.123233995736766e-17,1.0,5,9
2018-03-04,2,611.0,4,2018,3,,,0.6889669190756866,0.72479278722912,6.123233995736766e-17,1.0,6,9
2018-03-05,2,820.0,5,2018,3,,,0.5289640103269624,0.8486442574947509,6.123233995736766e-17,1.0,0,10
2018-03-06,2,1197.0,6,2018,3,,,0.3473052528448203,0.9377521321470804,6.123233995736766e-17,1.0,1,10
2018-03-07,2,1140.0,7,2018,3,,,0.1514277775045767,0.9884683243281114,6.123233995736766e-17,1.0,2,10
2018-03-08,2,954.0,8,2018,3,,,-0.050649168838712635,0.9987165071710528,6.123233995736766e-17,1.0,3,10
2018-03-09,2,1562.0,9,2018,3,,,-0.2506525322587204,0.9680771188662044,6.123233995736766e-17,1.0,4,10
2018-03-10,2,1373.0,10,2018,3,,,-0.4403941515576344,0.8978045395707416,6.123233995736766e-17,1.0,5,10
2018-03-11,2,922.0,11,2018,3,,,-0.6121059825476626,0.7907757369376989,6.123233995736766e-17,1.0,6,10
2018-03-12,2,1576.0,12,2018,3,,,-0.758758122692791,0.6513724827222223,6.123233995736766e-17,1.0,0,11
2018-03-13,2,1293.0,13,2018,3,,,-0.8743466161445821,0.485301962531081,6.123233995736766e-17,1.0,1,11
2018-03-14,2,1054.0,14,2018,3,,,-0.9541392564000488,0.29936312297335804,6.123233995736766e-17,1.0,2,11
2018-03-15,2,1564.0,15,2018,3,,,-0.994869323391895,0.10116832198743272,6.123233995736766e-17,1.0,3,11
2018-03-16,2,1440.0,16,2018,3,,,-0.9948693233918952,-0.10116832198743204,6.123233995736766e-17,1.0,4,11
2018-03-17,2,1388.0,17,2018,3,,,-0.9541392564000488,-0.2993631229733582,6.123233995736766e-17,1.0,5,11
2018-03-18,2,1477.0,18,2018,3,Chaitra Sukhladi,R,-0.8743466161445822,-0.4853019625310808,6.123233995736766e-17,1.0,6,11
2018-03-19,2,1397.0,19,2018,3,,,-0.7587581226927911,-0.651372482722222,6.123233995736766e-17,1.0,0,12
2018-03-20,2,1513.0,20,2018,3,March Equinox,S,-0.6121059825476627,-0.7907757369376986,6.123233995736766e-17,1.0,1,12
2018-03-21,2,1436.0,21,2018,3,,,-0.44039415155763423,-0.8978045395707417,6.123233995736766e-17,1.0,2,12
2018-03-22,2,1260.0,22,2018,3,,,-0.2506525322587213,-0.968077118866204,6.123233995736766e-17,1.0,3,12
2018-03-23,2,1454.0,23,2018,3,,,-0.05064916883871355,-0.9987165071710528,6.123233995736766e-17,1.0,4,12
2018-03-24,2,1364.0,24,2018,3,,,0.15142777750457667,-0.9884683243281114,6.123233995736766e-17,1.0,5,12
2018-03-25,2,1048.0,25,2018,3,Rama Navami,R,0.3473052528448203,-0.9377521321470804,6.123233995736766e-17,1.0,6,12
2018-03-26,2,1322.0,26,2018,3,,,0.5289640103269624,-0.8486442574947509,6.123233995736766e-17,1.0,0,13
2018-03-27,2,984.0,27,2018,3,,,0.6889669190756865,-0.72479278722912,6.123233995736766e-17,1.0,1,13
2018-03-28,2,953.0,28,2018,3,,,0.8207634412072763,-0.5712682150947924,6.123233995736766e-17,1.0,2,13
2018-03-29,2,702.0,29,2018,3,Maundy Thursday,C,0.9189578116202306,-0.3943558551133187,6.123233995736766e-17,1.0,3,13
2018-03-29,2,702.0,29,2018,3,Mahavir Jayanti,G,0.9189578116202306,-0.3943558551133187,6.123233995736766e-17,1.0,3,13
2018-03-30,2,147.0,30,2018,3,Good Friday,G,0.9795299412524944,-0.20129852008866114,6.123233995736766e-17,1.0,4,13
2018-03-31,2,110.0,31,2018,3,First day of Passover,O,1.0,-2.4492935982947064e-16,6.123233995736766e-17,1.0,5,13
2018-04-01,2,264.0,1,2018,4,Hazarat Ali's Birthday,R,0.9781476007338056,0.2079116908177593,-0.4999999999999998,0.8660254037844387,6,13
2018-04-01,2,264.0,1,2018,4,Easter Day,R,0.9781476007338056,0.2079116908177593,-0.4999999999999998,0.8660254037844387,6,13
2018-04-02,2,701.0,2,2018,4,,,0.9135454576426008,0.40673664307580015,-0.4999999999999998,0.8660254037844387,0,14
2018-04-03,2,758.0,3,2018,4,,,0.8090169943749475,0.5877852522924731,-0.4999999999999998,0.8660254037844387,1,14
2018-04-04,2,915.0,4,2018,4,,,0.6691306063588582,0.7431448254773941,-0.4999999999999998,0.8660254037844387,2,14
2018-04-05,2,800.0,5,2018,4,,,0.5000000000000001,0.8660254037844386,-0.4999999999999998,0.8660254037844387,3,14
2018-04-06,2,1205.0,6,2018,4,,,0.30901699437494745,0.9510565162951536,-0.4999999999999998,0.8660254037844387,4,14
2018-04-07,2,838.0,7,2018,4,,,0.10452846326765346,0.9945218953682732,-0.4999999999999998,0.8660254037844387,5,14
2018-04-08,2,785.0,8,2018,4,,,-0.10452846326765332,0.9945218953682734,-0.4999999999999998,0.8660254037844387,6,14
2018-04-09,2,1158.0,9,2018,4,,,-0.3090169943749473,0.9510565162951536,-0.4999999999999998,0.8660254037844387,0,15
2018-04-10,2,1019.0,10,2018,4,,,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.8660254037844387,1,15
2018-04-11,2,1373.0,11,2018,4,,,-0.6691306063588579,0.7431448254773945,-0.4999999999999998,0.8660254037844387,2,15
2018-04-12,2,1282.0,12,2018,4,,,-0.8090169943749473,0.5877852522924732,-0.4999999999999998,0.8660254037844387,3,15
2018-04-13,2,798.0,13,2018,4,,,-0.913545457642601,0.4067366430758,-0.4999999999999998,0.8660254037844387,4,15
2018-04-14,2,222.0,14,2018,4,Vaisakhi,R,-0.9781476007338056,0.2079116908177593,-0.4999999999999998,0.8660254037844387,5,15
2018-04-14,2,222.0,14,2018,4,Ambedkar Jayanti,G,-0.9781476007338056,0.2079116908177593,-0.4999999999999998,0.8660254037844387,5,15
2018-04-15,2,110.0,15,2018,4,Mesadi/Vaisakhadi,R,-1.0,5.665538897647981e-16,-0.4999999999999998,0.8660254037844387,6,15
2018-04-16,2,345.0,16,2018,4,,,-0.9781476007338056,-0.20791169081775907,-0.4999999999999998,0.8660254037844387,0,16
2018-04-17,2,795.0,17,2018,4,,,-0.9135454576426008,-0.4067366430758002,-0.4999999999999998,0.8660254037844387,1,16
2018-04-18,2,1415.0,18,2018,4,,,-0.8090169943749475,-0.587785252292473,-0.4999999999999998,0.8660254037844387,2,16
2018-04-19,2,1584.0,19,2018,4,,,-0.6691306063588585,-0.743144825477394,-0.4999999999999998,0.8660254037844387,3,16
2018-04-20,2,1624.0,20,2018,4,,,-0.5000000000000004,-0.8660254037844385,-0.4999999999999998,0.8660254037844387,4,16
2018-04-21,2,1798.0,21,2018,4,,,-0.3090169943749476,-0.9510565162951536,-0.4999999999999998,0.8660254037844387,5,16
2018-04-22,2,1166.0,22,2018,4,,,-0.10452846326765423,-0.9945218953682732,-0.4999999999999998,0.8660254037844387,6,16
2018-04-23,2,1862.0,23,2018,4,,,0.104528463267653,-0.9945218953682734,-0.4999999999999998,0.8660254037844387,0,17
2018-04-24,2,2035.0,24,2018,4,,,0.30901699437494723,-0.9510565162951536,-0.4999999999999998,0.8660254037844387,1,17
2018-04-25,2,1826.0,25,2018,4,,,0.5000000000000001,-0.8660254037844386,-0.4999999999999998,0.8660254037844387,2,17
2018-04-26,2,1827.0,26,2018,4,,,0.6691306063588585,-0.743144825477394,-0.4999999999999998,0.8660254037844387,3,17
2018-04-27,2,1588.0,27,2018,4,,,0.8090169943749473,-0.5877852522924734,-0.4999999999999998,0.8660254037844387,4,17
2018-04-28,2,425.0,28,2018,4,,,0.913545457642601,-0.40673664307580015,-0.4999999999999998,0.8660254037844387,5,17
2018-04-29,2,34.0,29,2018,4,,,0.9781476007338056,-0.20791169081775895,-0.4999999999999998,0.8660254037844387,6,17
2018-04-30,2,37.0,30,2018,4,Buddha Purnima/Vesak,G,1.0,-1.1331077795295961e-15,-0.4999999999999998,0.8660254037844387,0,18
2018-05-01,2,215.0,1,2018,5,May Day,O,0.9795299412524944,0.2012985200886601,-0.8660254037844387,0.5,1,18
2018-05-02,2,627.0,2,2018,5,,,0.9189578116202306,0.39435585511331855,-0.8660254037844387,0.5,2,18
